시도,시군구,읍면동,변전소,전력공급여유_2026,전력공급여유_2027,전력공급여유_2028,전력공급여유_2029,전력공급여유_2030,전력공급여유_2031,전력공급여유_2032,재생e_여유용량_MW,154kV_차단기_전체,154kV_차단기_사용중,154kV_차단기_사용예정,154kV_차단기_여유,345kV_차단기_전체,345kV_차단기_사용중,345kV_차단기_사용예정,345kV_차단기_여유
대구광역시,북구,검단동,검단,0,70,100,95,65,45,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
대구광역시,북구,관음동,관음,0,60,285,255,280,260,215,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
대구광역시,북구,구암동,구암,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,구암동,구암,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,산격동,산격,0,65,100,95,65,45,25,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
대구광역시,북구,산격동,산격,0,65,100,95,65,45,25,0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
대구광역시,북구,노원동3가,서침산,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,노원동3가,서침산,0,0,0,0,0,0,0,0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,연경동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,연경동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,연경동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,연경동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,연경동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,북구,대현동,침산,0,0,100,95,65,45,25,0,,,,,,,,
대구광역시,북구,금호동,팔달,0,65,275,245,270,250,210,0,,,,,,,,
대구광역시,북구,금호동,팔달,0,65,275,245,270,250,210,0,,,,,,,,
대구광역시,수성구,가천동,남대구,0,0,265,255,245,235,110,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
대구광역시,수성구,매호동,노변,135,160,210,210,195,190,155,135,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
대구광역시,수성구,성동,반야월,370,240,300,300,285,275,220,370,11.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0
대구광역시,수성구,성동,반야월,370,240,300,300,285,275,220,370,11.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0
대구광역시,수성구,상동,봉덕,0,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,상동,봉덕,0,0,0,0,0,0,0,0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,노변동,시지(SA),375,180,410,390,370,355,315,375,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,신경산,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,안심,400,375,425,405,395,385,375,400,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
대구광역시,수성구,고모동,안심,400,375,425,405,395,385,375,400,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
대구광역시,수성구,만촌동,효목,450,320,420,405,390,385,160,450,,,,,,,,
대구광역시,수성구,만촌동,효목,450,320,420,405,390,385,160,450,,,,,,,,
대구광역시,달서구,호산동,강창,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달서구,파호동,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달서구,파호동,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달서구,파호동,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달서구,다사읍,다사,90,60,270,240,260,240,205,90,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
대구광역시,달서구,다사읍,다사,90,60,270,240,260,240,205,90,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
대구광역시,달서구,갈산동,달서,105,70,95,105,115,110,85,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달서구,화원읍,달성,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달서구,화원읍,달성,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달서구,두류동,두류,0,0,245,240,230,225,135,0,8.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0
대구광역시,달서구,도원동,상인(SA),0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
대구광역시,달서구,용산동,성서,195,195,150,105,105,70,95,195,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달서구,본동,월배,120,80,320,315,330,320,305,120,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
대구광역시,달성군,화원읍,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달성군,화원읍,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달성군,화원읍,고령,0,0,0,0,0,0,0,0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0
대구광역시,달성군,구지면,구지,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달성군,논공읍,논공,0,0,0,0,0,0,0,0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달성군,다사읍,다사,90,60,270,240,260,240,205,90,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
대구광역시,달성군,다사읍,다사,90,60,270,240,260,240,205,90,12.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
대구광역시,달성군,옥포읍,달성,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달성군,옥포읍,달성,0,0,0,0,0,0,0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
대구광역시,달성군,가창면,동구지(건설중),0,465,350,315,285,255,215,0,,,,,,,,
대구광역시,달성군,화원읍,명곡,535,525,125,85,85,60,80,535,,,,,,,,
대구광역시,달성군,유가읍,유가,605,570,880,605,615,415,585,605,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
대구광역시,달성군,유가읍,유가,605,570,880,605,615,415,585,605,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
대구광역시,달성군,현풍읍,현풍(SA),615,530,0,0,0,0,0,615,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
대구광역시,군위군,삼국유사면,군위,0,0,0,0,0,0,0,0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
대구광역시,군위군,소보면,산동,0,0,0,0,0,245,245,0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
대구광역시,군위군,소보면,산동,0,0,0,0,0,245,245,0,11.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
인천광역시,중구,신흥동1가,남인천,0,0,0,0,0,25,25,0,,,,,,,,
인천광역시,중구,북성동1가,송월,0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,중구,답동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,송현,0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,동구,만석동,송현,0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,만석동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,숭의동,인천,0,0,0,0,0,0,0,0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,동구,숭의동,인천,0,0,0,0,0,0,0,0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,관교동,관교,0,0,0,0,0,0,0,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,관교동,관교,0,0,0,0,0,0,0,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,도화동,신현,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,도화동,신현,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,인천,0,0,0,0,0,0,0,0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,숭의동,인천,0,0,0,0,0,0,0,0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,주안동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,주안동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,주안동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,미추홀구,용현동,학익,0,0,0,0,0,25,25,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,연수구,선학동,남동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,선학동,남동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,송도동,동송도,0,0,0,0,0,0,0,0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,송도동,북송도,0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
인천광역시,연수구,송도동,서송도,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,연수구,송도동,송도,0,0,0,0,0,0,0,0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,동춘동,송도#6(건설중),0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,연수구,옥련동,신송도,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,연수구,송도동,아암(건설중),0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,연수구,동춘동,연수,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,고잔동,고잔,0,0,0,0,0,35,35,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,관교,0,0,0,0,0,0,0,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,관교,0,0,0,0,0,0,0,0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
인천광역시,남동구,남촌동,구월(건설중),0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,남동구,남촌동,남동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,남촌동,남동,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,논현동,도림,0,0,0,0,0,35,35,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
인천광역시,남동구,논현동,도림,0,0,0,0,0,35,35,0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
인천광역시,남동구,고잔동,동춘,0,0,0,0,0,0,0,0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,만수,0,0,0,0,0,0,0,0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
인천광역시,남동구,장수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,남동구,장수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,남동구,장수동,소래,0,5,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,구월동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,남동구,논현동,오봉,0,0,0,0,0,35,35,0,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0
인천광역시,남동구,간석동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,남동구,간석동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,남동구,간석동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,부평구,부평동,갈산,0,0,0,0,0,0,0,0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,구산동,부개,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,부평구,구산동,부개,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,부평구,부평동,부흥,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,청천동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,부평구,청천동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,부평구,청천동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,부평구,십정동,주안,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
인천광역시,부평구,청천동,청천,0,0,0,0,0,0,0,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,부평구,청천동,청천,0,0,0,0,0,0,0,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,계양구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,계양구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,계양구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,계양구,효성동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,계양구,효성동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,계양구,효성동,신부평,0,0,0,0,0,0,0,0,18.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0
인천광역시,계양구,계산동,임학,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,계양구,서운동,중동,0,0,0,0,0,0,0,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,계양구,서운동,중동,0,0,0,0,0,0,0,0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
인천광역시,계양구,효성동,청천,0,0,0,0,0,0,0,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,계양구,효성동,청천,0,0,0,0,0,0,0,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,검암동,경서,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,서구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,서구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,서구,둑실동,계양,0,0,0,0,0,0,75,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
인천광역시,서구,불로동,김포,0,0,0,0,0,0,430,0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
인천광역시,서구,불로동,김포,0,0,0,0,0,0,430,0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
인천광역시,서구,가정동,마전(건설중),0,0,0,0,0,0,75,0,,,,,,,,
인천광역시,서구,가정동,북인천,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,서구,당하동,불로,0,0,0,0,0,0,100,0,,,,,,,,
인천광역시,서구,검암동,서청라(건설중),0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,서구,송현동,송현,0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,서구,송현동,송현,0,0,0,0,0,35,35,0,,,,,,,,
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신가좌,0,0,0,0,0,0,0,0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신현,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,가좌동,신현,0,0,0,0,0,0,0,0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,금곡동,양촌,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
인천광역시,서구,금곡동,양촌,0,0,0,0,0,0,0,0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0
인천광역시,서구,오류동,왕길,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,서구,석남동,원창,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,서구,대곡동,장기,0,0,0,0,0,0,0,0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,대곡동,장기,0,0,0,0,0,0,0,0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,서구,청라동,청라,0,0,0,0,0,0,0,0,,,,,,,,
인천광역시,강화군,강화읍,강화,0,0,0,0,0,0,0,0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
인천광역시,강화군,교동면,서강화,0,0,0,0,0,0,0,0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
대전광역시,대전광역시동구,가오동,남대전,0,0,0,0,0,0,0,0,,,,,,,,
대전광역시,동구,내탑동,동대전,185,0,0,0,0,0,0,185,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,용계동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,동구,대동,신흥,0,0,0,0,0,0,0,0,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
대전광역시,동구,가양동,용운,0,0,0,0,0,0,0,0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,중구,태평동,신계룡,0,0,0,0,0,0,0,0,16.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0
대전광역시,대전광역시중구,태평동,유천,0,0,0,0,0,0,0,0,,,,,,,,
대전광역시,서구,가수원동,가수원,0,0,0,0,0,0,0,0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
대전광역시,서구,둔산동,둔산,30,0,0,0,0,0,0,30,8.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
